Failure_ID	ID	BreakDate	BreakYear	SourceTxt_ID	Material	InstallYear	Age	RR_Diameter	Length(ft)	OrgDiameter	OrgMaterial	OrgInstallYear	Status	BreakAge
45455	459254	01:12.0	2021	w283483	AC	1954	71	4	1261.96	4	AC	1954	1	67
46603	459322	04:11.0	2022	w283374	PVC	1997	28	6	142.68	6	PVC	1997	1	25
45318	459346	02:37.0	2024	w283407	PVC	1980	45	6	436.34	6	PVC	1980	1	44
44801	459346	03:54.0	2021	w283407	PVC	1980	45	6	436.34	6	PVC	1980	1	41
45821	459419	01:51.0	2018	w283344	GLV?	1972	53	2	106.75	2	PVC	1972	1	46
44639	459435	01:36.0	2020	w283269	PVC?	1987	38	4	315.8	4	AC	1987	1	33
44913	459435	03:11.0	2019	w283269	PVC?	1987	38	4	315.8	4	AC	1987	1	32
47028	459461	04:25.0	2019	w283297	PVC	2005	20	6	368.99	6	PVC	2005	1	14
47307	459461	00:54.0	2022	w283297	PVC	2005	20	6	368.99	6	PVC	2005	1	17
47199	459461	01:30.0	2021	w283297	PVC	2005	20	6	368.99	6	PVC	2005	1	16
46378	459548	01:46.0	2025	w271111	PVC?	1987	38	4	429.9	4	AC	1987	1	38
44914	459575	01:56.0	2023	w271145	PVC	2005	20	8	402.98	8	PVC	2005	1	18
47766	459650	02:16.0	2022	w271228	PVC	1987	38	8	15.01	8	PVC	1987	1	35
45822	459680	02:49.0	2020	w271267	GLV?	1972	53	2	116.28	2	PVC	1972	1	48
48352	459839	01:45.0	2021	w690050	GLV	1919	106	1.25	148.31	1.25	GLV	1901	1	102
44915	460088	03:30.0	2018	w328923	GLV	1980	45	2	286.88	2	GLV	1980	1	38
46713	460088	04:16.0	2019	w328923	GLV	1980	45	2	286.88	2	GLV	1980	1	39
45456	460088	02:50.0	2019	w328923	GLV	1980	45	2	286.88	2	GLV	1980	1	39
45319	460108	00:58.0	2018	w328945	PVC	2004	21	16	78.86	16	PVC	2004	1	14
49108	460142	01:39.0	2023	w328979	CI	1950	75	6	444.17	6	CI	1950	1	73
47029	460174	03:21.0	2020	w329011	PVC	1982	43	6	1263.31	6	PVC	1982	1	38
47252	460174	00:16.0	2024	w329011	PVC	1982	43	6	1263.31	6	PVC	1982	1	42
46604	460175	00:08.0	2025	w329013	PVC	1982	43	6	661.89	6	PVC	1982	1	43
47030	460256	05:51.0	2021	w329098	GLV?	1972	53	2	189.14	2	PVC	1972	1	49
47808	460269	05:11.0	2020	w329114	AC	1972	53	1.5	221.97	1.5	AC	1972	1	48
48858	460311	01:47.0	2018	w273501	AC	1979	46	6	432.73	6	AC	1979	1	39
47691	460324	05:12.0	2020	w273514	GLV	1950	75	1	95.45	1	GLV	1950	1	70
45823	460349	00:53.0	2022	w273542	GLV	1961	64	2	297.56	2	GLV	1961	1	61
44802	460471	03:03.0	2020	w205800	PVC	2011	14	6	371.6	6	PVC	2011	1	9
44640	460474	05:53.0	2024	w205803	GLV	1961	64	2	237.63	2	GLV	1961	1	63
48353	460528	00:03.0	2024	w237808	AC	1959	66	3	893.29	3	AC	1959	1	65
47424	460545	04:19.0	2021	w237828	AC	1961	64	6	21.3	6	AC	1961	1	60
45824	460598	03:02.0	2025	w237892	GLV	1956	69	2	1603.06	2	GLV	1956	1	69
47253	460598	03:52.0	2021	w237892	GLV	1956	69	2	1603.06	2	GLV	1956	1	65
46379	460618	03:42.0	2023	w237913	CI	1950	75	6	116.46	6	CI	1950	1	73
44733	460685	03:42.0	2022	w300668	PVC	2016	9	8	136	8	PVC	2016	1	6
44916	460688	02:29.0	2020	w300671	HDPE	2003	22	6	434.09	6	HDPE	2003	1	17
47767	460720	01:44.0	2024	w300711	AC	1954	71	8	16.8	8	AC	1954	1	70
47425	460737	04:39.0	2021	w327899	AC	1961	64	6	178.08	6	AC	1961	1	60
48859	460943	03:49.0	2022	w205852	AC	1971	54	8	403.77	8	AC	1971	1	51
47308	460987	05:01.0	2019	w205899	GLV?	1972	53	2	530.77	2	PVC	1972	1	47
47200	460987	02:30.0	2021	w205899	GLV?	1972	53	2	530.77	2	PVC	1972	1	49
47254	460987	03:31.0	2024	w205899	GLV?	1972	53	2	530.77	2	PVC	1972	1	52
46380	461021	05:27.0	2021	w205937	GLV	1972	53	2	287.95	2	GLV	1972	1	49
45457	461054	04:36.0	2024	w205973	PVC	2000	25	10	433.41	10	PVC	2000	1	24
48354	461145	04:10.0	2019	w206083	PVC	2004	21	2	245.39	2	PVC	2004	1	15
46381	461244	01:44.0	2023	w206196	GLV?	1985	40	2	289.08	2	PVC	1985	1	38
49109	461247	00:15.0	2018	w206199	PVC	1980	45	8	307	8	PVC	1980	1	38
47309	461255	01:37.0	2024	w273603	GLV?	1975	50	2	315.31	2	PVC	1975	1	49
47201	461255	02:42.0	2022	w273603	GLV?	1975	50	2	315.31	2	PVC	1975	1	47
47255	461255	02:47.0	2020	w273603	GLV?	1975	50	2	315.31	2	PVC	1975	1	45
44734	461258	03:43.0	2024	w273607	GLV	1950	75	2	231.01	2	GLV	1950	1	74
45320	461258	01:49.0	2021	w273607	GLV	1950	75	2	231.01	2	GLV	1950	1	71
45458	461260	05:42.0	2020	w273609	GLV	1972	53	2	77.09	2	GLV	1972	1	48
44735	461330	01:32.0	2023	w206325	GLV	1965	60	2	48.25	2	GLV	1965	1	58
46382	461330	02:56.0	2023	w206325	GLV	1965	60	2	48.25	2	GLV	1965	1	58
46605	462200	05:48.0	2023	w201846	PVC	2008	17	12	119.14	12	PVC	2008	1	15
47256	462233	02:36.0	2025	w201881	PVC	1980	45	6	82.82	6	PVC	1980	1	45
45459	462252	00:58.0	2019	w201906	GLV?	1972	53	2	73	2	PVC	1972	1	47
44917	462763	05:01.0	2020	w201992	PVC	1987	38	8	60.99	8	PVC	1987	1	33
48355	462774	01:35.0	2018	w202003	GLV	1972	53	2	19.62	2	GLV	1972	1	46
47838	462782	05:00.0	2020	w202013	GLV	1959	66	2	26.82	2	GLV	1959	1	61
44641	462798	02:36.0	2020	w202037	GLV	1980	45	2	121.53	2	GLV	1980	1	40
45321	462798	01:24.0	2020	w202037	GLV	1980	45	2	121.53	2	GLV	1980	1	40
45108	462798	04:47.0	2020	w202037	GLV	1980	45	2	121.53	2	GLV	1980	1	40
45109	462828	01:40.0	2021	w202067	HDPE	2004	21	6	572.66	6	HDPE	2004	1	17
45110	462828	02:30.0	2021	w202067	HDPE	2004	21	6	572.66	6	HDPE	2004	1	17
45825	462828	00:16.0	2020	w202067	HDPE	2004	21	6	572.66	6	HDPE	2004	1	16
44736	462828	00:24.0	2020	w202067	HDPE	2004	21	6	572.66	6	HDPE	2004	1	16
48356	462828	05:21.0	2022	w202067	HDPE	2004	21	6	572.66	6	HDPE	2004	1	18
46383	462828	00:39.0	2020	w202067	HDPE	2004	21	6	572.66	6	HDPE	2004	1	16
44918	462842	04:31.0	2020	w202081	GLV	1950	75	2	554.23	2	GLV	1950	1	70
47426	462844	03:05.0	2024	w202083	GLV?	1980	45	2	577.14	2	PVC	1980	1	44
47427	462844	02:25.0	2024	w202083	GLV?	1980	45	2	577.14	2	PVC	1980	1	44
47031	462844	01:53.0	2022	w202083	GLV?	1980	45	2	577.14	2	PVC	1980	1	42
47032	462844	02:59.0	2022	w202083	GLV?	1980	45	2	577.14	2	PVC	1980	1	42
46606	462844	03:50.0	2023	w202083	GLV?	1980	45	2	577.14	2	PVC	1980	1	43
47512	462899	02:06.0	2021	w399799	PVC	2002	23	8	77.57	8	PVC	2002	1	19
48703	462957	02:59.0	2019	w401284	PVC	2001	24	8	459.92	8	PVC	2001	1	18
49110	462957	04:21.0	2019	w401284	PVC	2001	24	8	459.92	8	PVC	2001	1	18
48357	462979	03:22.0	2025	w401601	PVC	2004	21	2	181.09	2	PVC	2004	1	21
48860	463002	01:39.0	2018	w401807	PVC	2005	20	4	307.25	4	PVC	2005	1	13
47601	463070	04:19.0	2019	w270292	PVC	2004	21	16	391.36	16	PVC	2004	1	15
44919	463075	00:00.0	2020	w270297	PVC	2004	21	16	525	16	PVC	2004	1	16
45826	463252	04:43.0	2024	w312319	PVC	1990	35	6	694.02	6	PVC	1990	1	34
45460	463347	01:14.0	2020	w312235	GLV?	1997	28	2	680.46	2	PVC	1997	1	23
45111	463446	01:38.0	2018	w312146	GLV	1950	75	2	376.6	2	GLV	1950	1	68
47889	463473	00:00.0	2018	w312002	GLV?	1972	53	2	94.84	2	PVC	1972	1	46
47428	463577	00:51.0	2022	w311936	PVC	1972	53	3	892.21	3	PVC	1972	1	50
47033	463578	02:22.0	2022	w311937	GLV?	1972	53	2	51.07	2	PVC	1972	1	50
44642	463651	02:11.0	2022	w474572	AC	1960	65	6	443.06	6	AC	1960	1	62
46384	463651	04:39.0	2021	w474572	AC	1960	65	6	443.06	6	AC	1960	1	61
48861	463887	04:35.0	2018	w477634	GLV?	1980	45	2	90.96	2	PVC	1980	1	38
45827	463987	04:15.0	2020	w620401	GLV?	1920	105	2	819.25	2	PVC	1901	1	100
44737	464311	03:36.0	2018	w206336	CI	1950	75	4	1128.92	4	CI	1950	1	68
47078	464354	00:23.0	2023	w206386	GLV	1961	64	2	386.37	2	GLV	1961	1	62
45828	464354	03:12.0	2020	w206386	GLV	1961	64	2	386.37	2	GLV	1961	1	59
44920	464880	03:52.0	2019	w398679	GLV	1954	71	2	674.72	2	GLV	1954	1	65
48358	464880	04:02.0	2018	w398679	GLV	1954	71	2	674.72	2	GLV	1954	1	64
48704	465746	03:24.0	2018	w376941	PVC	2005	20	6	112.48	6	PVC	2005	1	13
47202	465746	04:08.0	2018	w376941	PVC	2005	20	6	112.48	6	PVC	2005	1	13
48359	465775	02:45.0	2018	w238725	GLV?	1996	29	2	387.04	2	PVC	1996	1	22
48360	465779	03:21.0	2018	w238729	GLV?	1996	29	2	333.78	2	PVC	1996	1	22
45112	465787	01:39.0	2019	w238738	GLV?	1994	31	2	364.48	2	PVC	1994	1	25
48862	465840	00:37.0	2018	w238799	PVC	1980	45	6	17.25	6	PVC	1980	1	38
48361	465941	02:43.0	2020	w238904	GLV?	1973	52	2	16.46	2	PVC	1973	1	47
48705	466864	05:07.0	2019	w301463	PVC	1980	45	6	452.84	6	PVC	1980	1	39
44921	466917	04:06.0	2022	w301520	DI?	1997	28	6	265.38	6	CI	1997	1	25
44738	467382	05:58.0	2025	w301558	GLV	1930	95	2	187.61	2	GLV	NULL	1	95
46385	467449	01:24.0	2021	w301635	GLV	1961	64	2	424.16	2	GLV	1961	1	60
45322	467449	05:07.0	2021	w301635	GLV	1961	64	2	424.16	2	GLV	1961	1	60
45323	467449	04:43.0	2023	w301635	GLV	1961	64	2	424.16	2	GLV	1961	1	62
45113	467449	04:52.0	2021	w301635	GLV	1961	64	2	424.16	2	GLV	1961	1	60
48362	467481	05:42.0	2022	w301672	CI	1975	50	10	275.92	10	CI	1975	1	47
44739	468403	00:09.0	2023	w240198	GLV?	1990	35	2	230.11	2	PVC	1990	1	33
45461	468403	03:30.0	2023	w240198	GLV?	1990	35	2	230.11	2	PVC	1990	1	33
