ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	PP_INST_DT	Type	BreakYear	BreakDate	ValidBreak	FailureNotes	Failure_ID	BreakAge
5197	16	Ductile Iron	2001	Ductile Iron	2001	16	1	2001-08-01 00:00:00.000	Distribution	2001	2001-11-07 00:00:00.000	0	Human Error, Circumferential	1983	0
5198	8	Ductile Iron	2001	Ductile Iron	2001	8	1	2001-01-01 00:00:00.000	Distribution	2012	2012-11-22 00:00:00.000	1	Circumferential	2485	11
5199	8	Ductile Iron	1970	Ductile Iron	1970	8	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5200	8	Ductile Iron	1970	Ductile Iron	1970	8	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5201	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5202	8	Cast Iron	1970	Cast Iron	NULL	8	1	NULL	Distribution	2014	2014-06-24 00:00:00.000	1	Corrosion	2566	44
5203	8	Cast Iron	1970	Cast Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5204	8	Cast Iron	1979	Cast Iron	1979	8	1	1979-07-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5205	8	Cast Iron	1979	Cast Iron	1979	8	1	1979-07-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5206	8	Cast Iron	1979	Cast Iron	1979	8	1	1979-07-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5207	8	Ductile Iron	1978	Ductile Iron	1978	8	0	1978-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5208	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5209	8	Ductile Iron	1979	Ductile Iron	1979	8	1	1979-07-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5210	8	Ductile Iron	1979	Ductile Iron	1979	8	1	1979-07-19 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5211	8	Ductile Iron	1979	Ductile Iron	1979	8	1	1979-07-19 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5212	8	Cast Iron	1972	Cast Iron	1972	8	1	1972-10-02 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5213	6	Ductile Iron	1972	Ductile Iron	1972	6	1	1972-10-02 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5214	6	Ductile Iron	1979	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5215	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5216	8	Ductile Iron	1982	Ductile Iron	1982	8	1	1982-04-22 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5217	8	Ductile Iron	1982	Ductile Iron	1982	8	1	1982-04-22 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5218	8	Ductile Iron	1977	Ductile Iron	1977	8	1	1977-09-02 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5219	6	Ductile Iron	1977	Ductile Iron	1977	6	1	1977-09-02 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5220	8	Ductile Iron	1994	Ductile Iron	1994	8	1	1994-08-26 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5221	8	Ductile Iron	1979	Ductile Iron	1979	8	1	1979-03-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5222	6	Ductile Iron	1979	Ductile Iron	1979	6	1	1979-03-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5223	8	Cast Iron	1972	Cast Iron	1972	8	1	1972-08-29 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5224	6	Ductile Iron	1968	Ductile Iron	1968	6	1	1968-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5225	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5226	6	Ductile Iron	1983	Ductile Iron	1983	6	1	1983-07-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5227	6	Ductile Iron	1983	Ductile Iron	1983	6	1	1983-07-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5228	6	Cast Iron	1968	Cast Iron	1968	6	1	1968-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5229	6	Cast Iron	1968	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5230	2	Cast Iron	1941	Cast Iron	1941	2	1	1941-06-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5231	2	Cast Iron	1960	unknown	NULL	2	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5232	6	Ductile Iron	1970	Ductile Iron	1970	6	1	1970-09-11 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5233	6	Ductile Iron	1968	Ductile Iron	1968	6	1	1968-04-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5234	6	Ductile Iron	1968	Ductile Iron	1968	6	1	1968-04-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5235	4	Cast Iron	1899	unknown	NULL	4	1	NULL	Service Line	NULL	NULL	NULL	NULL	NULL	NULL
5236	6	Asbestos Cement	1977	Asbestos Cement	1977	6	1	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5237	8	Ductile Iron	1965	Ductile Iron	NULL	8	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5238	8	Cast Iron	1935	Cast Iron	1935	8	1	1935-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5239	6	Cast Iron	1935	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5240	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5241	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5242	8	Cast Iron	1931	Cast Iron	1931	8	1	1931-04-13 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5243	6	Cast Iron	1939	Cast Iron	1939	6	1	1939-12-16 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5244	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5245	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5246	6	Cast Iron	1968	Cast Iron	1968	6	1	1968-04-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5247	6	Cast Iron	1977	Cast Iron	1977	6	1	1977-01-01 00:00:00.000	Distribution	1999	1999-12-12 00:00:00.000	1	Weather Conditions, Circumferential	1901	22
5248	16	Cast Iron	1976	Cast Iron	NULL	16	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5249	6	Cast Iron	1976	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5250	6	Cast Iron	1976	Cast Iron	NULL	6	1	NULL	Distribution	2020	2020-10-20 00:00:00.000	1	Weather Conditions, Circumferential	2843	44
5250	6	Cast Iron	1976	Cast Iron	NULL	6	1	NULL	Distribution	2021	2021-10-31 00:00:00.000	1	NULL	2883	45
5251	12	Cast Iron	1940	Ductile Iron	1940	12	1	1940-12-09 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5252	6	Cast Iron	1947	unknown	1947	6	1	1947-05-08 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5253	4	Cast Iron	1947	Cast Iron	1947	4	1	1947-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5254	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-05-08 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5255	4	Cast Iron	1947	unknown	1947	4	1	1947-05-08 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5256	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5257	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5258	2	Cast Iron	1947	Cast Iron	1947	2	1	1947-05-08 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5259	1	Copper	1935	Copper	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5260	2	Cast Iron	1935	Cast Iron	1935	2	1	1935-05-22 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5261	6	Cast Iron	1935	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5262	6	Cast Iron	1965	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5263	6	Cast Iron	1965	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5264	6	Ductile Iron	1977	Ductile Iron	1977	6	0	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5265	8	Ductile Iron	1977	Ductile Iron	1977	8	1	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5266	8	Ductile Iron	1977	Ductile Iron	1977	8	1	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5267	8	Cast Iron	1977	Cast Iron	1977	8	1	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5268	8	Ductile Iron	1979	Ductile Iron	1979	8	1	1979-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5269	8	Cast Iron	1979	Cast Iron	1979	8	1	1979-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5270	1	Copper	1979	Copper	1979	1	1	1979-03-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5271	6	Ductile Iron	1979	unknown	1979	6	1	1979-03-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5272	8	Cast Iron	1977	Cast Iron	1977	8	1	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5273	8	Cast Iron	1974	Cast Iron	1974	8	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5274	8	Cast Iron	1974	Cast Iron	1974	8	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5275	8	Cast Iron	1974	Cast Iron	1974	8	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5276	6	Cast Iron	1970	Cast Iron	1970	6	1	1970-11-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5277	8	Cast Iron	1970	Cast Iron	1970	8	1	1970-11-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5278	8	Cast Iron	1936	Cast Iron	1936	8	1	1936-01-16 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5279	8	Cast Iron	1936	Cast Iron	1936	8	1	1936-01-16 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5280	8	Cast Iron	1977	Cast Iron	1977	8	1	1977-03-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5281	16	Cast Iron	1976	Cast Iron	1976	16	1	1976-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5282	6	Cast Iron	1977	Cast Iron	1977	6	1	1977-03-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5283	6	Cast Iron	1965	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5284	6	Cast Iron	1962	Cast Iron	1962	6	1	1962-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5285	6	Cast Iron	1977	Cast Iron	1977	6	1	1977-05-04 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5286	6	Cast Iron	1962	Cast Iron	1962	6	1	1962-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5287	6	Cast Iron	1962	unknown	1962	6	1	1962-01-01 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5288	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5289	12	Ductile Iron	1974	Ductile Iron	1974	12	1	1974-06-21 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5290	6	Asbestos Cement	1975	Asbestos Cement	1975	6	1	1975-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5291	8	Ductile Iron	1982	Cast Iron	1982	8	1	1982-06-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5292	8	Ductile Iron	1982	Cast Iron	1982	8	1	1982-06-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5293	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5294	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5295	8	Ductile Iron	1982	Cast Iron	1982	8	1	1982-06-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5296	8	Asbestos Cement	1982	Asbestos Cement	1982	8	1	1982-06-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5297	8	Asbestos Cement	1982	Asbestos Cement	1982	8	1	1982-06-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5298	8	Cast Iron	1899	unknown	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5299	8	Ductile Iron	1980	Ductile Iron	1980	8	1	1980-11-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5300	12	Cast Iron	1976	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5301	12	Cast Iron	1976	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5302	12	Cast Iron	1976	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5303	12	Cast Iron	1970	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5304	8	Ductile Iron	1979	Ductile Iron	1979	8	1	1979-07-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5305	6	Ductile Iron	1979	Ductile Iron	1979	6	1	1979-07-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5306	8	Ductile Iron	1979	Ductile Iron	1979	8	1	1979-07-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5307	8	Asbestos Cement	1979	Asbestos Cement	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5308	8	Asbestos Cement	1979	Asbestos Cement	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5309	8	Ductile Iron	1974	Ductile Iron	1974	8	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5310	8	Ductile Iron	1974	Ductile Iron	1974	8	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5311	6	Ductile Iron	1974	Ductile Iron	1974	6	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5312	8	Ductile Iron	1974	Ductile Iron	1974	8	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5313	8	Ductile Iron	1974	Ductile Iron	1974	8	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5314	8	Cast Iron	1974	Cast Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5315	12	Ductile Iron	2000	Ductile Iron	2000	12	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5316	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5317	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5318	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5319	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5320	12	Ductile Iron	1970	Ductile Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5321	12	Ductile Iron	2000	Ductile Iron	2000	12	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5322	12	Ductile Iron	2000	Ductile Iron	2000	12	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5323	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5324	6	Ductile Iron	2000	Ductile Iron	2000	6	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5325	6	Ductile Iron	2000	Ductile Iron	2000	6	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5326	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5327	12	Ductile Iron	2000	Ductile Iron	2000	12	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5328	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5329	8	Ductile Iron	2000	Ductile Iron	2000	8	1	2000-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5330	1	Ductile Iron	1974	unknown	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5331	6	Cast Iron	1958	Cast Iron	1958	6	1	1958-08-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5332	6	Ductile Iron	1983	unknown	1983	6	1	1983-05-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5333	6	Ductile Iron	1983	Ductile Iron	1983	6	1	1983-05-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5334	6	Ductile Iron	1983	Cast Iron	1983	6	1	1983-05-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5335	8	Ductile Iron	1983	Cast Iron	1983	8	1	1983-05-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5336	6	Ductile Iron	1983	Ductile Iron	1983	6	1	1983-05-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5337	12	Cast Iron	1976	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5338	6	Ductile Iron	1976	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5339	8	Ductile Iron	1985	Ductile Iron	1985	8	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5340	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5341	12	Cast Iron	1976	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5342	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5343	4	Cast Iron	1950	Cast Iron	NULL	4	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5344	4	Cast Iron	1976	Cast Iron	NULL	4	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5345	12	Cast Iron	1958	Cast Iron	1958	12	1	1958-08-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5346	24	Ductile Iron	1965	Ductile Iron	NULL	24	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5347	24	Cast Iron	1958	Ductile Iron	1958	24	1	1958-08-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5348	6	Cast Iron	1958	Cast Iron	1958	6	1	1958-08-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5349	6	Cast Iron	1958	Cast Iron	1958	6	1	1958-08-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5350	6	Cast Iron	1958	Cast Iron	1958	6	1	1958-08-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5351	6	Asbestos Cement	1980	Asbestos Cement	1980	6	1	1980-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5352	6	Cast Iron	1958	Cast Iron	1958	6	1	1958-08-01 00:00:00.000	Distribution	2019	2019-01-21 00:00:00.000	1	Weather Conditions, Circumferential	2765	61
5353	8	Asbestos Cement	1980	Asbestos Cement	1980	8	1	1980-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5354	8	Cast Iron	1978	Cast Iron	1978	8	1	1978-04-20 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5355	24	Cast Iron	1978	Cast Iron	1978	24	1	1978-04-20 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5356	8	Ductile Iron	1983	Ductile Iron	1983	8	1	1983-07-15 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5357	8	Cast Iron	1899	unknown	NULL	8	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5358	8	Cast Iron	1960	unknown	NULL	8	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5359	10	Cast Iron	1958	Ductile Iron	1958	10	0	1958-08-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5360	10	Ductile Iron	1965	Ductile Iron	NULL	10	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5361	6	Cast Iron	1961	Cast Iron	1961	6	1	1961-10-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5362	6	Cast Iron	1961	Cast Iron	1961	6	1	1961-10-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5363	6	Cast Iron	1970	Cast Iron	1970	6	1	1970-12-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5364	12	Cast Iron	1970	Cast Iron	1970	12	1	1970-12-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5365	12	Cast Iron	1970	Cast Iron	1970	12	1	1970-12-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5366	6	Cast Iron	1970	Cast Iron	1970	6	1	1970-12-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5367	16	Ductile Iron	1985	Ductile Iron	1985	16	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5368	16	Ductile Iron	1985	Ductile Iron	1985	16	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5369	16	Ductile Iron	2006	Ductile Iron	2006	16	1	2006-05-04 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5370	24	Ductile Iron	1985	Cast Iron	1985	24	1	1985-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5371	8	Ductile Iron	1983	Ductile Iron	1983	8	1	1983-07-15 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5372	6	Cast Iron	1972	Cast Iron	1972	6	1	1972-06-13 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5373	8	Ductile Iron	1983	Ductile Iron	1983	8	1	1983-08-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5374	8	Ductile Iron	1983	Ductile Iron	1983	8	1	1983-08-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5375	6	Cast Iron	1961	Cast Iron	1961	6	1	1961-09-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5376	16	Cast Iron	1961	Cast Iron	1961	16	1	1961-09-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5377	6	Cast Iron	1972	Cast Iron	1972	6	1	1972-03-08 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5378	6	Cast Iron	1972	Cast Iron	1972	6	1	1972-03-08 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5379	6	Cast Iron	1972	Cast Iron	1972	6	1	1972-03-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5380	6	Cast Iron	1972	Cast Iron	1972	6	1	1972-03-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5381	4	Cast Iron	1972	Cast Iron	1972	4	1	1972-03-08 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5382	4	Cast Iron	1900	Cast Iron	NULL	4	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5383	16	Cast Iron	1960	Cast Iron	1960	16	1	1960-12-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5384	6	Asbestos Cement	1972	Asbestos Cement	1972	6	1	1972-12-12 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5385	6	Ductile Iron	1972	Ductile Iron	1972	6	1	1972-12-12 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5386	6	Ductile Iron	1972	Ductile Iron	1972	6	1	1972-12-12 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5387	6	Cast Iron	1957	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5388	6	Cast Iron	1961	Ductile Iron	1961	6	1	1961-10-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
