ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	INSTALLDAT	BreakYear	BreakDate	Failure_ID	BreakAge
7556	8	PVC	1997	PVC	1997	8	1	1997-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7557	6	PVC	1981	PVC	1981	6	1	1981-07-03 00:00:00.0000000	NULL	NULL	NULL	NULL
7558	6	PVC	1998	PVC	1998	6	1	1998-02-25 00:00:00.0000000	NULL	NULL	NULL	NULL
7559	6	PVC	1998	PVC	1998	6	1	1998-02-25 00:00:00.0000000	NULL	NULL	NULL	NULL
7560	6	PVC	1998	PVC	1998	6	1	1998-02-25 00:00:00.0000000	NULL	NULL	NULL	NULL
7561	6	PVC	1989	PVC	1989	6	1	1989-10-22 00:00:00.0000000	NULL	NULL	NULL	NULL
7562	6	PVC	1998	PVC	1998	6	1	1998-02-25 00:00:00.0000000	NULL	NULL	NULL	NULL
7563	6	PVC	1981	PVC	1981	6	1	1981-07-03 00:00:00.0000000	NULL	NULL	NULL	NULL
7564	8	PVC	1996	PVC	1996	8	1	1996-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL
7565	8	PVC	1996	PVC	1996	8	1	1996-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL
7566	8	PVC	1984	PVC	1984	8	1	1984-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7567	6	PVC	1996	PVC	1996	6	1	1996-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL
7568	8	PVC	1997	PVC	1997	8	1	1997-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7569	8	PVC	1997	PVC	1997	8	1	1997-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7570	6	PVC	1997	PVC	1997	6	1	1997-07-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7571	6	PVC	1999	PVC	1999	6	1	1999-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
7572	8	PVC	1996	PVC	1996	8	1	1996-06-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7573	8	PVC	1996	PVC	1996	8	1	1996-06-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7574	8	PVC	1996	PVC	1996	8	1	1996-06-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7575	8	PVC	1998	PVC	1998	8	1	1998-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7576	8	PVC	1997	PVC	1997	8	1	1997-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7577	8	PVC	1997	PVC	1997	8	1	1997-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7578	8	PVC	1997	PVC	1997	8	1	1997-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7579	8	PVC	1997	PVC	1997	8	1	1997-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7580	8	PVC	1997	PVC	1997	8	1	1997-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7581	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7582	12	PVC	1999	PVC	1999	12	1	1999-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7583	6	PVC	1997	PVC	1997	6	1	1997-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7584	8	PVC	1997	PVC	1997	8	1	1997-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7585	8	PVC	1997	PVC	1997	8	1	1997-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7586	8	PVC	1997	PVC	1997	8	1	1997-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7587	8	PVC	1997	PVC	1997	8	1	1997-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7588	8	PVC	1997	PVC	1997	8	1	1997-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7589	2	PVC	2000	PVC	2000	2	1	2000-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7590	8	PVC	2000	PVC	2000	8	1	2000-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7591	8	PVC	2001	PVC	2001	8	1	2001-09-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7592	8	PVC	2001	PVC	2001	8	1	2001-09-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7593	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	2015	2015-12-08 08:04:32.000	2105	15
7594	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7595	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7596	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7597	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7598	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7599	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7600	4	PVC	2000	PVC	2000	4	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7601	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7602	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7603	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7604	4	PVC	2000	PVC	2000	4	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7605	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7606	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7607	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7608	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7609	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7610	4	PVC	2000	PVC	2000	4	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7611	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7612	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7613	12	PVC	2000	PVC	2000	12	1	2000-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7614	6	PVC	2000	PVC	2000	6	1	2000-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL
7615	2	PVC	2016	PVC	2016	2	1	2016-03-07 00:00:00.0000000	2017	2017-07-31 10:43:33.000	1939	1
7615	2	PVC	2016	PVC	2016	2	1	2016-03-07 00:00:00.0000000	2017	2017-09-15 07:24:00.000	1940	1
7616	8	PVC	2002	PVC	2002	8	1	2002-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL
7617	8	PVC	1999	PVC	1999	8	1	1999-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL
7618	8	PVC	2000	PVC	2000	8	1	2000-01-20 00:00:00.0000000	NULL	NULL	NULL	NULL
7619	8	PVC	2000	PVC	2000	8	1	2000-01-20 00:00:00.0000000	NULL	NULL	NULL	NULL
7620	8	PVC	2001	PVC	2001	8	1	2001-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7621	8	PVC	2002	PVC	2002	8	1	2002-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7622	6	PVC	2003	PVC	2003	6	1	2003-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7623	8	PVC	2001	PVC	2001	8	1	2001-10-09 00:00:00.0000000	NULL	NULL	NULL	NULL
7624	8	PVC	2001	PVC	2001	8	1	2001-10-09 00:00:00.0000000	NULL	NULL	NULL	NULL
7625	8	PVC	2001	PVC	2001	8	1	2001-10-09 00:00:00.0000000	NULL	NULL	NULL	NULL
7626	12	PVC	2000	PVC	2000	12	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7627	8	PVC	2000	PVC	2000	8	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7628	12	PVC	2000	PVC	2000	12	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7629	8	PVC	2000	PVC	2000	8	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7630	12	PVC	2000	PVC	2000	12	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7631	8	PVC	2000	PVC	2000	8	1	2000-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7632	8	PVC	1998	PVC	1998	8	1	1998-01-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7633	8	PVC	1998	PVC	1998	8	1	1998-01-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7634	8	PVC	1998	PVC	1998	8	1	1998-01-23 00:00:00.0000000	NULL	NULL	NULL	NULL
7635	8	PVC	2002	PVC	2002	8	1	2002-02-07 00:00:00.0000000	NULL	NULL	NULL	NULL
7636	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7637	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7638	6	PVC	2002	PVC	2002	6	1	2002-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL
7639	6	PVC	2002	PVC	2002	6	1	2002-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL
7640	6	PVC	2002	PVC	2002	6	1	2002-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL
7641	6	PVC	2002	PVC	2002	6	1	2002-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
7642	12	PVC	2002	PVC	2002	12	1	2002-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
7643	8	PVC	2002	PVC	2002	8	1	2002-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
7644	8	DI	1981	DI	1981	8	1	1981-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
7645	6	PVC	1986	PVC	1986	6	1	1986-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7646	6	CI	1972	CI	1972	6	1	1972-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL
7647	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7648	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7649	6	PVC	2002	PVC	2002	6	1	2002-06-30 00:00:00.0000000	NULL	NULL	NULL	NULL
7650	6	PVC	1989	PVC	1989	6	1	1989-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
7651	6	PVC	1989	PVC	1989	6	1	1989-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
7652	4	PVC	1987	PVC	1987	4	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
7653	4	PVC	1987	PVC	1987	4	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
7654	4	PVC	1987	PVC	1987	4	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
7655	4	PVC	1987	PVC	1987	4	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
7656	4	PVC	1987	PVC	1987	4	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
7657	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7658	12	CI	1960	CI	1960	12	1	1960-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
7659	8	PVC	2017	PVC	2017	8	1	2017-03-31 00:00:00.0000000	NULL	NULL	NULL	NULL
7660	12	PVC	1986	PVC	1986	12	1	1986-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7661	8	PVC	2017	PVC	2017	8	1	2017-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7662	8	PVC	2017	PVC	2017	8	1	2017-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7663	8	PVC	2017	PVC	2017	8	1	2017-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7664	8	PVC	2017	PVC	2017	8	1	2017-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7665	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7666	8	PVC	2012	PVC	2012	8	1	2012-09-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7667	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7668	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7669	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7670	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7671	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7672	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7673	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7674	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7675	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7676	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7677	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7678	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7679	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7680	8	PVC	2012	PVC	2012	8	1	2012-09-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7681	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7682	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7683	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7684	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7685	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7686	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7687	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7688	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7689	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7690	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7691	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7692	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7693	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7694	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7695	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7696	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7697	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7698	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7699	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7700	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7701	2	PVC	2017	PVC	2017	2	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7702	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7703	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7704	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7705	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7706	4	PVC	2017	PVC	2017	4	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7707	8	PVC	2012	PVC	2012	8	1	2012-09-04 00:00:00.0000000	NULL	NULL	NULL	NULL
7708	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7709	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7710	8	PVC	2017	PVC	2017	8	1	2017-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7711	12	PVC	2017	PVC	2017	12	1	2017-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7712	12	DI	1986	DI	1986	12	1	1986-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
7713	12	PVC	2017	PVC	2017	12	1	2017-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7714	12	PVC	2017	PVC	2017	12	1	2017-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7715	6	PVC	2017	PVC	2017	6	0	2017-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7716	6	PVC	2017	PVC	2017	6	1	2017-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7717	12	PVC	2017	PVC	2017	12	1	2017-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7718	6	PVC	2017	PVC	2017	6	1	2017-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL
7719	12	PVC	2013	PVC	2013	12	1	2013-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
7720	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7721	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7722	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7723	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7724	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7725	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7726	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7727	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7728	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7729	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7730	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7731	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7732	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7733	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7734	4	PVC	2017	PVC	2017	4	0	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7735	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7736	4	PVC	2017	PVC	2017	4	0	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7737	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7738	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7739	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7740	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7741	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7742	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7743	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7744	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7745	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7746	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7747	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7748	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7749	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7750	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7751	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7752	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7753	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7754	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7755	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7756	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7757	8	PVC	2002	PVC	2002	8	1	2002-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
7758	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7759	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7760	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7761	4	PVC	2017	PVC	2017	4	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7762	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7763	8	PVC	2017	PVC	2017	8	1	2017-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7764	12	PVC	2017	PVC	2017	12	1	2017-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7765	12	PVC	2016	PVC	2016	12	1	2016-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL
7766	12	PVC	2016	PVC	2016	12	1	2016-11-22 00:00:00.0000000	NULL	NULL	NULL	NULL
7767	12	PVC	2016	PVC	2016	12	1	2016-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL
7768	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7769	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7770	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7771	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7772	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7773	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7774	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7775	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7776	12	PVC	2016	PVC	2016	12	1	2016-11-22 00:00:00.0000000	NULL	NULL	NULL	NULL
7777	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7778	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7779	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7780	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7781	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7782	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7783	12	PVC	2006	PVC	2006	12	1	2006-10-13 00:00:00.0000000	NULL	NULL	NULL	NULL
7784	12	PVC	2006	PVC	2006	12	1	2006-10-13 00:00:00.0000000	NULL	NULL	NULL	NULL
7785	12	PVC	2006	PVC	2006	12	1	2006-10-13 00:00:00.0000000	NULL	NULL	NULL	NULL
7786	12	PVC	2017	PVC	2017	12	1	2017-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL
7787	8	CI	1950	CI	1950	8	1	1950-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
7788	8	PVC	1999	PVC	1999	8	1	1999-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
7789	8	PVC	1999	PVC	1999	8	1	1999-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
7790	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7791	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7792	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7793	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7794	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7795	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7796	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7797	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7798	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7799	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7800	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7801	8	PVC	2017	PVC	2017	8	1	2017-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
7802	6	PVC	2017	PVC	2017	6	0	2017-04-26 00:00:00.0000000	NULL	NULL	NULL	NULL
