ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	InstallDate	BreakYear	BreakDate	Failure_ID	BreakAge
57053	8	CI	1957	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57054	6	CI	1952	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57055	8	CI	1958	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57056	6	CI	1952	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57057	6	CI	1957	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57058	8	CI	1957	CI	NULL	8	1	NULL	2023	2023-01-04 00:00:00.000	4573	66
57059	6	CI	1954	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57060	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57061	6	CI	1953	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57062	6	CI	1953	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57063	6	CI	1953	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57064	6	CI	1958	DI	NULL	6	1	NULL	2014	2014-03-23 00:00:00.000	4074	56
57065	8	CI	1958	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57066	6	CI	1958	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57067	6	CI	1958	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57068	8	CI	1958	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57069	6	CI	1958	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57070	6	CI	1958	CI	NULL	6	1	NULL	2010	2010-12-21 00:00:00.000	4756	52
57071	8	CI	1958	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57072	8	CI	1958	CI	NULL	8	1	NULL	2007	2007-02-10 00:00:00.000	5133	49
57073	8	CI	1958	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57074	6	CI	1964	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57075	8	CI	1958	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57076	8	CI	1958	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57077	8	CI	1957	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57078	6	CI	1957	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57079	6	CI	1957	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57080	6	CI	1957	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57081	6	CI	1957	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57082	6	CI	1957	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57083	6	CI	1957	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57084	6	CI	1957	CI	NULL	6	1	NULL	2014	2014-01-17 00:00:00.000	4051	57
57084	6	CI	1957	CI	NULL	6	1	NULL	2009	2009-07-18 00:00:00.000	4935	52
57085	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57086	6	CI	1959	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57087	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57088	6	CI	1964	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57089	6	CI	1964	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57090	6	DI	1977	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57091	6	CI	1964	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57092	6	CI	1964	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57093	6	DI	1977	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57094	6	DI	1977	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57095	6	DI	1977	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57096	6	CI	1957	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57097	6	DI	1977	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57098	6	DI	1977	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57099	6	CI	1957	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57100	6	DI	1975	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57101	6	DI	1975	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57102	6	CI	1959	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57103	6	CI	1959	CI	NULL	6	1	NULL	2017	2017-12-16 00:00:00.000	4144	58
57104	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57105	6	CI	1960	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57106	6	CI	1960	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57107	6	CI	1960	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57113	12	CI	1964	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57114	12	CI	1964	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57115	8	DI	1977	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57116	8	DI	1977	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57117	8	CI	1957	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57118	6	DI	1978	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57119	8	DI	1977	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57120	6	DI	1977	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57121	8	DI	1977	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57122	6	DI	1977	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57123	6	CI	1957	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57124	8	DI	1977	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57125	8	CI	1957	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57126	6	DI	1977	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57127	6	CI	1958	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57128	6	CI	1958	CI	NULL	6	1	NULL	2019	2019-01-28 00:00:00.000	4225	61
57128	6	CI	1958	CI	NULL	6	1	NULL	2019	2019-01-04 00:00:00.000	4259	61
57128	6	CI	1958	CI	NULL	6	1	NULL	2022	2022-02-23 00:00:00.000	4527	64
57129	6	CI	1958	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57130	6	CI	1958	CI	NULL	6	1	NULL	2015	2015-03-14 00:00:00.000	3959	57
57130	6	CI	1958	CI	NULL	6	1	NULL	2008	2008-01-28 00:00:00.000	5056	50
57131	6	CI	1958	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57132	6	CI	1958	CI	NULL	6	1	NULL	2016	2016-02-08 00:00:00.000	4127	58
57133	6	CI	1958	CI	NULL	6	1	NULL	2008	2008-12-17 00:00:00.000	5101	50
57133	6	CI	1958	CI	NULL	6	1	NULL	2007	2007-02-04 00:00:00.000	5125	49
57134	6	CI	1958	CI	NULL	6	1	NULL	2009	2009-05-02 00:00:00.000	4818	51
57135	6	CI	1958	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57136	6	CI	1958	CI	NULL	6	1	NULL	2018	2018-01-07 00:00:00.000	4160	60
57136	6	CI	1958	CI	NULL	6	1	NULL	2005	2005-01-27 00:00:00.000	4860	47
57137	6	CI	1958	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57138	6	CI	1959	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57139	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57140	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57141	6	CI	1958	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57142	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57143	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57144	6	CI	1959	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57145	6	CI	1959	CI	NULL	6	1	NULL	2022	2022-02-15 00:00:00.000	4519	63
57146	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57147	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57148	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57149	6	CI	1958	CI	NULL	6	1	NULL	2013	2013-01-10 00:00:00.000	5020	55
57150	6	CI	1958	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57151	6	CI	1959	CI	NULL	6	1	NULL	2014	2014-03-04 00:00:00.000	4069	55
57152	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57153	8	CI	1958	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57154	6	CI	1958	CI	NULL	6	1	NULL	2012	2012-01-27 00:00:00.000	4614	54
57155	8	CI	1959	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57156	8	CI	1957	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57157	6	CI	1957	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57158	6	CI	1952	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57159	8	CI	1957	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57160	8	CI	1957	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57161	6	CI	1955	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57162	6	CI	1955	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57163	6	CI	1955	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57164	6	CI	1955	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57165	6	CI	1954	DI	NULL	6	1	NULL	2014	2014-02-08 00:00:00.000	4061	60
57166	6	CI	1958	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57167	6	CI	1955	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57168	6	CI	1955	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57169	6	CI	1955	CI	NULL	6	1	NULL	2010	2010-01-27 00:00:00.000	4725	55
57170	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57171	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57172	6	CI	1954	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57173	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57174	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57175	6	CI	1955	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57176	6	CI	1955	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57177	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57178	6	CI	1954	CI	NULL	6	1	NULL	2019	2019-01-31 00:00:00.000	4233	65
57178	6	CI	1954	CI	NULL	6	1	NULL	2022	2022-01-14 00:00:00.000	4496	68
57178	6	CI	1954	CI	NULL	6	1	NULL	2011	2011-12-13 00:00:00.000	4665	57
57179	6	CI	1955	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57180	6	CI	1953	DI	NULL	6	1	NULL	2018	2018-01-08 00:00:00.000	4159	65
57181	6	CI	1954	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57182	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57183	6	CI	1954	CI	NULL	6	1	NULL	2023	2023-02-03 00:00:00.000	4583	69
57183	6	CI	1954	CI	NULL	6	1	NULL	2006	2006-10-27 00:00:00.000	5140	52
57184	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57185	6	CI	1953	CI	NULL	6	1	NULL	2022	2022-01-20 00:00:00.000	4502	69
57186	8	CI	1959	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57187	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57188	8	CI	1959	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57189	6	CI	1959	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57190	6	CI	1959	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57191	6	CI	1959	CI	NULL	6	1	NULL	2015	2015-01-10 00:00:00.000	3944	56
57192	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57193	6	CI	1955	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57194	6	CI	1955	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57195	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57196	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57197	6	CI	1954	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57198	6	CI	1953	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57199	6	CI	1952	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57200	6	CI	1953	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57201	6	CI	1954	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57202	6	CI	1954	DI	NULL	6	1	NULL	2012	2012-10-01 00:00:00.000	4632	58
57202	6	CI	1954	DI	NULL	6	1	NULL	2006	2006-12-13 00:00:00.000	4832	52
57202	6	CI	1954	DI	NULL	6	1	NULL	2013	2013-12-24 00:00:00.000	5007	59
57203	6	CI	1954	CI	NULL	6	1	NULL	2018	2018-01-31 00:00:00.000	4175	64
57203	6	CI	1954	CI	NULL	6	1	NULL	2011	2011-08-17 00:00:00.000	4659	57
57203	6	CI	1954	CI	NULL	6	1	NULL	2011	2011-11-11 00:00:00.000	4663	57
57203	6	CI	1954	CI	NULL	6	1	NULL	2009	2009-08-06 00:00:00.000	4937	55
57203	6	CI	1954	CI	NULL	6	1	NULL	2013	2013-01-21 00:00:00.000	5027	59
57204	6	CI	1953	CI	NULL	6	1	NULL	2016	2016-02-15 00:00:00.000	4129	63
57204	6	CI	1953	CI	NULL	6	1	NULL	2022	2022-12-06 00:00:00.000	4556	69
57205	6	CI	1953	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57206	6	CI	1953	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57207	6	CI	1953	CI	NULL	6	1	NULL	2018	2018-01-06 00:00:00.000	4158	65
57207	6	CI	1953	CI	NULL	6	1	NULL	2020	2020-12-31 00:00:00.000	4393	67
57208	6	CI	1953	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57209	6	CI	1953	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57210	6	CI	1953	DI	NULL	6	1	NULL	2018	2018-02-12 00:00:00.000	4180	65
57210	6	CI	1953	DI	NULL	6	1	NULL	2013	2013-03-20 00:00:00.000	4960	60
57211	6	CI	1952	CI	NULL	6	1	NULL	2019	2019-03-05 00:00:00.000	4258	67
57212	12	CI	1952	CI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57213	6	CI	1952	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57214	10	CI	1952	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57215	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57216	10	CI	1952	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57217	10	CI	1952	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57218	10	CI	1952	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57219	6	CI	1952	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57220	6	CI	1952	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57221	10	CI	1952	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57222	6	CI	1952	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57223	10	CI	1952	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57224	6	CI	1952	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57225	6	CI	1954	CI	NULL	6	1	NULL	2020	2020-01-10 00:00:00.000	4352	66
57226	6	CI	1960	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57227	6	CI	1960	CI	NULL	6	1	NULL	2021	2021-01-02 00:00:00.000	4407	61
57227	6	CI	1960	CI	NULL	6	1	NULL	2006	2006-12-16 00:00:00.000	4933	46
57228	6	CI	1960	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57229	6	CI	1960	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57230	6	CI	1960	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57231	6	CI	1960	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57232	6	CI	1960	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57233	6	CI	1960	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57234	6	CI	1960	CI	NULL	6	1	NULL	2016	2016-01-16 00:00:00.000	4119	56
57235	10	CI	1960	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57236	6	CI	1960	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57237	8	CI	1960	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57238	8	CI	1960	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57239	10	CI	1960	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57240	10	CI	1952	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57241	16	CI	1952	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57242	16	CI	1952	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57248	8	CI	1956	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57249	8	CI	1956	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57250	6	CI	1956	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57251	6	CI	1956	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57252	6	CI	1956	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57253	6	CI	1956	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57254	6	CI	1956	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57255	6	CI	1960	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57256	10	CI	1960	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57257	6	CI	1961	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57258	8	CI	1961	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57259	8	CI	1961	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57260	6	CI	1961	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57261	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57262	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57263	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57264	16	CI	1960	CI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57265	16	CI	1960	CI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57266	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57267	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57268	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57269	6	CI	1961	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57270	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57271	6	CI	1961	CI	NULL	6	1	NULL	2008	2008-11-23 00:00:00.000	5092	47
57272	6	CI	1961	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57273	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57274	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57275	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57276	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57277	6	CI	1961	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57278	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57279	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57280	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57281	6	CI	1961	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57282	8	CI	1961	CI	NULL	8	1	NULL	2010	2010-11-29 00:00:00.000	4751	49
57283	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57284	12	CI	1961	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57285	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57286	16	CI	1961	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57287	12	CI	1961	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57288	16	CI	1960	CI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57289	16	CI	1960	CI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57290	16	CI	1960	CI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57291	16	CI	1960	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57292	12	DI	1974	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57293	16	CI	1960	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57294	6	DI	1974	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57295	12	CI	1964	DI	NULL	12	1	NULL	2017	2017-12-28 00:00:00.000	4151	53
57295	12	CI	1964	DI	NULL	12	1	NULL	2013	2013-12-17 00:00:00.000	4998	49
57296	6	CI	1964	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57297	6	CI	1964	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57298	12	DI	1979	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57299	6	DI	1979	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57300	12	DI	1979	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57301	6	DI	1979	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57302	16	DI	1979	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57303	12	CI	1964	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57304	16	DI	1979	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57305	16	DI	1979	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57306	16	DI	1979	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57307	6	DI	1979	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57308	12	DI	1979	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57309	8	DI	1979	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57310	12	DI	2009	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57311	16	DI	2009	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57312	12	DI	2009	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57313	16	DI	2009	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
57314	12	CI	1961	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57315	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57316	8	CI	1961	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57317	8	CI	1962	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57318	6	CI	1961	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57319	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57320	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57321	8	DI	1971	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57322	12	DI	2010	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
57323	6	CI	1961	CI	NULL	6	1	NULL	2012	2012-10-21 00:00:00.000	4635	51
57324	6	CI	1961	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57325	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57326	6	CI	1961	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57327	6	CI	1961	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57333	10	DI	1988	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57334	8	CI	1962	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57335	10	CI	1962	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57336	10	CI	1962	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57337	6	CI	1962	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57338	6	CI	1962	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57339	6	CI	1962	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57340	6	CI	1962	DI	NULL	6	1	NULL	2013	2013-10-22 00:00:00.000	4987	51
57341	6	CI	1962	DI	NULL	6	1	NULL	2021	2021-02-01 00:00:00.000	4417	59
57341	6	CI	1962	DI	NULL	6	1	NULL	2011	2011-01-21 00:00:00.000	4670	49
57342	4	CI	1962	CI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
57343	6	CI	1962	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57344	6	CI	1962	DI	NULL	6	1	NULL	2009	2009-11-07 00:00:00.000	4943	47
57345	6	CI	1963	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57346	6	CI	1963	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57347	6	CI	1963	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57348	6	CI	1962	DI	NULL	6	1	NULL	2012	2012-01-20 00:00:00.000	4607	50
57348	6	CI	1962	DI	NULL	6	1	NULL	2008	2008-01-29 00:00:00.000	5057	46
57349	6	CI	1962	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57350	6	CI	1963	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57351	6	CI	1962	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57352	6	CI	1962	DI	NULL	6	1	NULL	2015	2015-12-07 00:00:00.000	3968	53
57353	6	CI	1963	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57354	6	CI	1962	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57355	6	CI	1962	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57356	8	CI	1962	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57357	10	CI	1962	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57358	8	CI	1962	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
57359	6	CI	1962	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57360	10	CI	1962	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57361	10	CI	1962	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
57362	6	CI	1962	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
57363	6	CI	1962	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
57364	6	CI	1962	DI	NULL	6	1	NULL	2006	2006-12-08 00:00:00.000	4838	44
57365	6	DI	1971	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
