ID	InsYear	BreakAge	Age	Length	Dia	Material	S_Year	Failure
428	1980	NULL	44	51.47	8	DI-C2	NULL	0
429	1980	NULL	44	12.61	8	DI-C2	NULL	0
430	1980	NULL	44	51.51	8	DI-C2	NULL	0
432	1943	48	81	2189.74	12	CI-C2	5	1
433	1943	66	81	624.14	12	CI-C2	23	1
434	1991	NULL	33	36.34	8	DI-C3	NULL	0
435	1991	NULL	33	723.22	8	DI-C3	NULL	0
436	1983	NULL	41	228.24	12	DI-C2	NULL	0
437	1991	NULL	33	61.69	6	DI-C3	NULL	0
438	1995	NULL	29	106.44	8	DI-C3	NULL	0
439	1956	NULL	68	32.92	6	CI-C3	NULL	0
440	1948	NULL	76	58.18	8	CI-C2	NULL	0
441	2006	NULL	18	158.9	10	DI-C3	NULL	0
442	2006	4	18	47.16	6	DI-C3	24	1
443	2006	NULL	18	41.3	8	DI-C3	NULL	0
444	2003	NULL	21	236.1	12	DI-C3	NULL	0
445	1963	NULL	61	96.84	6	CI-C3	NULL	0
446	1975	37	49	10068.96	10	DI-C1	26	1
446	1975	36	49	10068.96	10	DI-C1	25	1
446	1975	36	49	10068.96	10	DI-C1	25	1
446	1975	26	49	10068.96	10	DI-C1	15	1
446	1975	41	49	10068.96	10	DI-C1	30	1
446	1975	43	49	10068.96	10	DI-C1	32	1
446	1975	28	49	10068.96	10	DI-C1	17	1
446	1975	37	49	10068.96	10	DI-C1	26	1
446	1975	15	49	10068.96	10	DI-C1	4	1
446	1975	41	49	10068.96	10	DI-C1	30	1
446	1975	15	49	10068.96	10	DI-C1	4	1
446	1975	11	49	10068.96	10	DI-C1	0	1
446	1975	11	49	10068.96	10	DI-C1	0	1
446	1975	19	49	10068.96	10	DI-C1	8	1
446	1975	39	49	10068.96	10	DI-C1	28	1
446	1975	39	49	10068.96	10	DI-C1	28	1
446	1975	24	49	10068.96	10	DI-C1	13	1
446	1975	24	49	10068.96	10	DI-C1	13	1
446	1975	32	49	10068.96	10	DI-C1	21	1
446	1975	30	49	10068.96	10	DI-C1	19	1
446	1975	44	49	10068.96	10	DI-C1	33	1
446	1975	44	49	10068.96	10	DI-C1	33	1
446	1975	29	49	10068.96	10	DI-C1	18	1
446	1975	26	49	10068.96	10	DI-C1	15	1
446	1975	38	49	10068.96	10	DI-C1	27	1
446	1975	38	49	10068.96	10	DI-C1	27	1
446	1975	39	49	10068.96	10	DI-C1	28	1
446	1975	42	49	10068.96	10	DI-C1	31	1
446	1975	47	49	10068.96	10	DI-C1	36	1
448	1988	NULL	36	24.18	6	DI-C2	NULL	0
449	1978	NULL	46	38.99	2	DI-C1	NULL	0
450	1983	6	41	89.99	6	DI-C2	3	1
451	1986	NULL	38	191.89	8	DI-C2	NULL	0
452	1981	NULL	43	314.29	6	DI-C2	NULL	0
453	1981	NULL	43	123.62	6	DI-C2	NULL	0
454	1978	NULL	46	359.12	6	DI-C1	NULL	0
455	1978	NULL	46	233.97	6	DI-C1	NULL	0
456	1949	NULL	75	17.91	6	CI-C2	NULL	0
457	1951	NULL	73	104.75	8	CI-C2	NULL	0
459	1952	NULL	72	238.1	2	GA	NULL	0
460	1990	NULL	34	45.15	8	DI-C2	NULL	0
461	1988	NULL	36	41.09	8	DI-C2	NULL	0
462	1979	NULL	45	621.6	8	DI-C1	NULL	0
463	1984	NULL	40	20.19	8	DI-C2	NULL	0
464	1988	NULL	36	336.89	8	DI-C2	NULL	0
465	1994	15	30	1516.22	8	DI-C3	23	1
465	1994	20	30	1516.22	8	DI-C3	28	1
465	1994	29	30	1516.22	8	DI-C3	37	1
466	2002	NULL	22	27.48	8	DI-C3	NULL	0
467	1956	NULL	68	699.3	6	CI-C3	NULL	0
468	1956	NULL	68	122.33	6	CI-C3	NULL	0
469	1995	NULL	29	230.3	8	DI-C3	NULL	0
470	1965	NULL	59	83.99	2	GA	NULL	0
471	1967	NULL	57	42.38	2	GA	NULL	0
477	1996	NULL	28	42.81	6	DI-C3	NULL	0
479	1977	NULL	47	97.93	6	DI-C1	NULL	0
480	2003	NULL	21	671.59	12	DI-C3	NULL	0
481	2003	NULL	21	88.83	8	DI-C3	NULL	0
482	1993	NULL	31	3.07	6	DI-C3	NULL	0
483	1981	NULL	43	2.24	6	DI-C2	NULL	0
484	1981	NULL	43	14.64	6	DI-C2	NULL	0
485	1958	NULL	66	1.92	6	CI-C3	NULL	0
486	2001	NULL	23	3.26	6	DI-C3	NULL	0
487	1987	NULL	37	2.49	6	DI-C2	NULL	0
488	1991	NULL	33	3435.7	8	DI-C3	NULL	0
489	1965	NULL	59	63.62	8	DI-C1	NULL	0
490	1952	NULL	72	1471.2	8	CI-C2	NULL	0
491	1971	NULL	53	42.74	6	CI-C3	NULL	0
494	1974	NULL	50	78.52	8	DI-C1	NULL	0
495	1987	NULL	37	19.98	8	DI-C2	NULL	0
496	1985	NULL	39	20.16	8	DI-C2	NULL	0
497	1982	NULL	42	15.75	6	DI-C2	NULL	0
498	1964	NULL	60	4.96	6	CI-C3	NULL	0
499	1964	53	60	4.79	6	CI-C3	31	1
499	1964	22	60	4.79	6	CI-C3	0	1
502	1990	NULL	34	8.02	6	DI-C2	NULL	0
503	1999	NULL	25	7.69	6	DI-C3	NULL	0
504	1951	NULL	73	94.13	2	GA	NULL	0
505	1999	NULL	25	13.28	6	DI-C3	NULL	0
506	2002	NULL	22	47.51	8	DI-C3	NULL	0
508	2005	NULL	19	129.91	8	DI-C3	NULL	0
509	2005	NULL	19	389.55	8	DI-C3	NULL	0
510	2005	15	19	1244.6	8	DI-C3	34	1
510	2005	3	19	1244.6	8	DI-C3	22	1
511	1956	NULL	68	6.95	24	CI-C3	NULL	0
512	1956	NULL	68	18	6	CI-C3	NULL	0
513	1998	NULL	26	5.8	6	DI-C3	NULL	0
514	1982	NULL	42	56.78	6	DI-C2	NULL	0
515	1982	NULL	42	28.49	6	DI-C2	NULL	0
516	1956	NULL	68	6.28	6	CS	NULL	0
517	1990	NULL	34	7.27	6	DI-C2	NULL	0
518	2000	NULL	24	6.8	6	DI-C3	NULL	0
519	1985	NULL	39	45.8	8	PVC-LP	NULL	0
520	1977	NULL	47	41.15	6	DI-C1	NULL	0
521	1973	NULL	51	10.96	8	DI-C1	NULL	0
522	1995	NULL	29	4.55	8	DI-C3	NULL	0
523	1995	NULL	29	91.62	8	DI-C3	NULL	0
524	1987	NULL	37	35.3	6	DI-C2	NULL	0
525	1980	NULL	44	100.11	6	DI-C2	NULL	0
526	1980	NULL	44	94.4	6	DI-C2	NULL	0
527	1980	NULL	44	96.94	12	DI-C2	NULL	0
528	1987	NULL	37	21.08	8	DI-C2	NULL	0
530	1987	NULL	37	5.19	6	DI-C2	NULL	0
531	1987	NULL	37	3.84	6	DI-C2	NULL	0
532	1987	NULL	37	4.58	6	DI-C2	NULL	0
533	1985	1	39	25.78	6	DI-C2	0	1
533	1985	1	39	25.78	6	DI-C2	0	1
534	1991	NULL	33	3.44	6	DI-C3	NULL	0
535	1993	NULL	31	4.31	6	DI-C3	NULL	0
536	1993	NULL	31	4.14	6	DI-C3	NULL	0
537	1993	NULL	31	13.6	6	DI-C3	NULL	0
538	1985	NULL	39	25.01	8	DI-C2	NULL	0
539	1993	NULL	31	13.15	8	DI-C3	NULL	0
540	1994	NULL	30	44.04	6	DI-C3	NULL	0
542	1999	NULL	25	680.74	8	DI-C3	NULL	0
544	1974	30	50	376.04	6	CI-C3	18	1
544	1974	46	50	376.04	6	CI-C3	34	1
547	1992	NULL	32	41.1	10	DI-C3	NULL	0
548	1992	NULL	32	67.54	12	DI-C3	NULL	0
549	1965	NULL	59	31.56	6	DI-C1	NULL	0
550	1983	NULL	41	1055.11	12	DI-C2	NULL	0
551	2006	NULL	18	14.66	8	DI-C3	NULL	0
552	2004	NULL	20	520.9	8	DI-C3	NULL	0
556	1984	NULL	40	17.22	6	DI-C2	NULL	0
557	1984	NULL	40	174.05	6	DI-C2	NULL	0
558	1984	NULL	40	35.53	6	DI-C2	NULL	0
559	1990	NULL	34	44.32	8	DI-C2	NULL	0
560	1991	NULL	33	176.93	8	DI-C3	NULL	0
561	1982	NULL	42	77.43	2	GA	NULL	0
562	1971	NULL	53	338.74	12	DI-C1	NULL	0
563	1993	NULL	31	205.46	8	DI-C3	NULL	0
564	1980	NULL	44	608.14	12	DI-C2	NULL	0
565	1994	10	30	1032.19	8	DI-C3	18	1
565	1994	29	30	1032.19	8	DI-C3	37	1
566	1979	35	45	405.09	8	DI-C1	28	1
566	1979	35	45	405.09	8	DI-C1	28	1
566	1979	29	45	405.09	8	DI-C1	22	1
566	1979	33	45	405.09	8	DI-C1	26	1
567	1979	NULL	45	206.84	8	DI-C1	NULL	0
569	1993	NULL	31	2.97	6	DI-C3	NULL	0
570	1974	NULL	50	99.69	6	CI-C3	NULL	0
571	1974	NULL	50	4	6	CI-C3	NULL	0
572	1989	NULL	35	11.57	6	DI-C2	NULL	0
573	1984	NULL	40	85.29	6	DI-C2	NULL	0
574	1985	NULL	39	9.81	6	DI-C2	NULL	0
575	1974	NULL	50	3.01	6	CI-C3	NULL	0
576	1974	NULL	50	14.7	6	CI-C3	NULL	0
577	1997	NULL	27	2.86	6	DI-C3	NULL	0
578	1974	NULL	50	2.58	6	CI-C3	NULL	0
579	1975	NULL	49	130.97	6	CI-C3	NULL	0
580	1975	NULL	49	2.55	6	CI-C3	NULL	0
581	1983	NULL	41	8.65	6	DI-C2	NULL	0
582	1991	NULL	33	7.76	6	DI-C3	NULL	0
583	2000	NULL	24	3.33	6	DI-C3	NULL	0
584	2000	NULL	24	3.22	6	DI-C3	NULL	0
585	1985	NULL	39	10.73	6	DI-C2	NULL	0
586	1930	NULL	94	3.26	6	COP	NULL	0
587	1976	46	48	208.92	2	DI-C1	36	1
588	1910	NULL	114	30.37	6	CI-C1	NULL	0
589	1970	NULL	54	82.61	8	DI-C1	NULL	0
590	1973	NULL	51	45.13	6	CI-C3	NULL	0
591	1975	NULL	49	19.24	6	CI-C3	NULL	0
592	1997	NULL	27	582.46	8	DI-C3	NULL	0
593	1997	NULL	27	437.52	8	DI-C3	NULL	0
598	2004	NULL	20	24.32	6	DI-C3	NULL	0
599	1958	NULL	66	2.79	6	CS	NULL	0
600	1975	NULL	49	20.82	6	CI-C3	NULL	0
601	1992	NULL	32	7.04	6	DI-C3	NULL	0
602	1975	NULL	49	3.69	6	CI-C3	NULL	0
603	1995	NULL	29	3.95	6	DI-C3	NULL	0
604	1975	NULL	49	16.2	6	CI-C3	NULL	0
605	1980	NULL	44	4.91	6	DI-C2	NULL	0
606	1988	NULL	36	9.14	6	DI-C2	NULL	0
607	1973	NULL	51	3.67	6	DI-C1	NULL	0
608	1964	NULL	60	31.39	6	CI-C3	NULL	0
609	1972	NULL	52	184.06	6	CI-C3	NULL	0
610	1972	46	52	304.12	8	CI-C3	32	1
613	1978	9	46	185.43	8	DI-C1	1	1
614	1982	NULL	42	5.96	6	DI-C2	NULL	0
617	1963	NULL	61	4698.34	12	CI-C3	NULL	0
618	1970	NULL	54	106.97	12	CI-C3	NULL	0
619	1960	54	64	170.04	12	CI-C3	28	1
619	1960	50	64	170.04	12	CI-C3	24	1
619	1960	49	64	170.04	12	CI-C3	23	1
620	1965	NULL	59	59.89	6	CI-C3	NULL	0
621	1975	36	49	5688.65	8	DI-C1	25	1
621	1975	37	49	5688.65	8	DI-C1	26	1
621	1975	14	49	5688.65	8	DI-C1	3	1
621	1975	42	49	5688.65	8	DI-C1	31	1
621	1975	33	49	5688.65	8	DI-C1	22	1
621	1975	22	49	5688.65	8	DI-C1	11	1
621	1975	36	49	5688.65	8	DI-C1	25	1
621	1975	38	49	5688.65	8	DI-C1	27	1
621	1975	34	49	5688.65	8	DI-C1	23	1
621	1975	35	49	5688.65	8	DI-C1	24	1
621	1975	16	49	5688.65	8	DI-C1	5	1
621	1975	39	49	5688.65	8	DI-C1	28	1
621	1975	15	49	5688.65	8	DI-C1	4	1
621	1975	41	49	5688.65	8	DI-C1	30	1
621	1975	43	49	5688.65	8	DI-C1	32	1
621	1975	43	49	5688.65	8	DI-C1	32	1
621	1975	43	49	5688.65	8	DI-C1	32	1
621	1975	38	49	5688.65	8	DI-C1	27	1
621	1975	34	49	5688.65	8	DI-C1	23	1
622	1985	NULL	39	480.11	8	DI-C2	NULL	0
623	2005	NULL	19	463.08	6	DI-C3	NULL	0
624	1965	NULL	59	2.71	6	DI-C1	NULL	0
625	1956	NULL	68	2.62	6	CI-C3	NULL	0
626	1956	NULL	68	17.12	6	CI-C3	NULL	0
627	1970	NULL	54	44.95	6	CI-C3	NULL	0
628	1970	NULL	54	16.21	6	CI-C3	NULL	0
629	1970	NULL	54	3.46	6	CI-C3	NULL	0
630	1998	NULL	26	5.88	6	DI-C3	NULL	0
631	1989	NULL	35	38.74	6	DI-C2	NULL	0
634	1995	NULL	29	22.77	6	DI-C3	NULL	0
635	1970	NULL	54	8.24	6	DI-C1	NULL	0
636	1983	NULL	41	15.05	6	DI-C2	NULL	0
637	1983	NULL	41	15.2	6	DI-C2	NULL	0
638	1964	NULL	60	12.35	6	CI-C3	NULL	0
639	1964	NULL	60	13.85	6	CI-C3	NULL	0
640	1970	NULL	54	4.23	6	DI-C1	NULL	0
642	1980	NULL	44	259.14	8	DI-C2	NULL	0
643	1970	47	54	2462.59	12	CI-C3	31	1
643	1970	48	54	2462.59	12	CI-C3	32	1
643	1970	37	54	2462.59	12	CI-C3	21	1
643	1970	48	54	2462.59	12	CI-C3	32	1
643	1970	42	54	2462.59	12	CI-C3	26	1
643	1970	18	54	2462.59	12	CI-C3	2	1
646	1987	33	37	5229.9	8	DI-C2	34	1
646	1987	11	37	5229.9	8	DI-C2	12	1
646	1987	26	37	5229.9	8	DI-C2	27	1
646	1987	16	37	5229.9	8	DI-C2	17	1
647	1987	23	37	4707.26	8	DI-C2	24	1
647	1987	34	37	4707.26	8	DI-C2	35	1
648	1987	NULL	37	31.17	6	DI-C2	NULL	0
649	1975	25	49	5256.52	8	CI-C3	14	1
649	1975	25	49	5256.52	8	CI-C3	14	1
649	1975	27	49	5256.52	8	CI-C3	16	1
649	1975	42	49	5256.52	8	CI-C3	31	1
649	1975	35	49	5256.52	8	CI-C3	24	1
649	1975	35	49	5256.52	8	CI-C3	24	1
649	1975	17	49	5256.52	8	CI-C3	6	1
649	1975	29	49	5256.52	8	CI-C3	18	1
649	1975	45	49	5256.52	8	CI-C3	34	1
650	1993	NULL	31	950.43	8	DI-C3	NULL	0
652	2000	NULL	24	303.1	8	DI-C3	NULL	0
653	1978	34	46	270.75	6	DI-C1	26	1
654	1996	NULL	28	278.5	8	DI-C3	NULL	0
657	1984	NULL	40	59.98	8	DI-C2	NULL	0
659	1954	NULL	70	69.99	6	CI-C3	NULL	0
664	1994	NULL	30	4.93	6	DI-C3	NULL	0
665	1994	21	30	325.18	8	DI-C3	29	1
666	1993	NULL	31	176.51	8	DI-C3	NULL	0
667	2005	NULL	19	1376.13	8	DI-C3	NULL	0
668	2005	NULL	19	1438.75	8	DI-C3	NULL	0
669	2005	NULL	19	731.29	8	DI-C3	NULL	0
670	1963	NULL	61	1496.37	6	CI-C3	NULL	0
671	1952	53	72	4246.69	8	CI-C2	19	1
671	1952	53	72	4246.69	8	CI-C2	19	1
671	1952	55	72	4246.69	8	CI-C2	21	1
671	1952	44	72	4246.69	8	CI-C2	10	1
671	1952	40	72	4246.69	8	CI-C2	6	1
671	1952	51	72	4246.69	8	CI-C2	17	1
671	1952	71	72	4246.69	8	CI-C2	37	1
672	1947	NULL	77	1.2	6	CI-C2	NULL	0
673	1981	NULL	43	19.56	8	DI-C2	NULL	0
674	1947	NULL	77	36.84	6	CI-C2	NULL	0
675	1981	NULL	43	8.13	8	DI-C2	NULL	0
676	1997	NULL	27	9.58	6	DI-C3	NULL	0
677	1997	NULL	27	8.25	8	DI-C3	NULL	0
678	1994	NULL	30	11.86	4	DI-C3	NULL	0
679	1974	NULL	50	13.67	8	CI-C3	NULL	0
680	1974	NULL	50	20.03	6	CI-C3	NULL	0
681	1996	NULL	28	12.57	6	DI-C3	NULL	0
682	1965	29	59	4761.25	8	DI-C1	8	1
683	1974	NULL	50	3.36	8	AC	NULL	0
684	1968	NULL	56	449.68	30	CS	NULL	0
685	1971	NULL	53	927.48	12	CI-C3	NULL	0
686	1971	NULL	53	70.32	12	CI-C3	NULL	0
687	1972	44	52	1911.64	12	DI-C1	30	1
687	1972	28	52	1911.64	12	DI-C1	14	1
687	1972	39	52	1911.64	12	DI-C1	25	1
687	1972	50	52	1911.64	12	DI-C1	36	1
688	2003	NULL	21	1047.97	12	DI-C3	NULL	0
689	2003	NULL	21	36.84	8	DI-C3	NULL	0
690	2003	NULL	21	86.14	12	DI-C3	NULL	0
691	2002	NULL	22	48.64	8	DI-C3	NULL	0
692	1961	NULL	63	11.34	8	CI-C3	NULL	0
693	1968	NULL	56	1.72	6	CI-C3	NULL	0
694	1979	NULL	45	25.81	8	DI-C1	NULL	0
695	2003	NULL	21	996.94	12	DI-C3	NULL	0
696	1974	NULL	50	661.14	8	DI-C1	NULL	0
697	1974	NULL	50	83.39	6	DI-C1	NULL	0
698	1974	NULL	50	17.26	6	CI-C3	NULL	0
699	2005	NULL	19	1039.99	8	DI-C3	NULL	0
700	1951	38	73	538.05	6	AC-LP	3	1
701	1989	1	35	463.85	2	GA	4	1
702	1951	NULL	73	2.99	6	AC-LP	NULL	0
703	1965	NULL	59	9.14	2	GA	NULL	0
704	1989	NULL	35	9.64	2	GA	NULL	0
705	1965	NULL	59	3.28	6	DI-C1	NULL	0
707	1947	48	77	1173.43	2	GA	9	1
707	1947	57	77	1173.43	2	GA	18	1
707	1947	44	77	1173.43	2	GA	5	1
707	1947	67	77	1173.43	2	GA	28	1
707	1947	55	77	1173.43	2	GA	16	1
707	1947	55	77	1173.43	2	GA	16	1
707	1947	62	77	1173.43	2	GA	23	1
707	1947	62	77	1173.43	2	GA	23	1
707	1947	74	77	1173.43	2	GA	35	1
707	1947	74	77	1173.43	2	GA	35	1
707	1947	74	77	1173.43	2	GA	35	1
708	1989	NULL	35	10.48	2	GA	NULL	0
709	1989	NULL	35	746.56	12	DI-C2	NULL	0
710	2005	NULL	19	380.63	8	DI-C3	NULL	0
711	1973	NULL	51	838.07	8	CI-C3	NULL	0
713	1991	NULL	33	47.88	8	DI-C3	NULL	0
714	1997	NULL	27	966.83	8	DI-C3	NULL	0
715	1977	20	47	192.77	8	DI-C1	11	1
715	1977	17	47	192.77	8	DI-C1	8	1
715	1977	20	47	192.77	8	DI-C1	11	1
715	1977	26	47	192.77	8	DI-C1	17	1
717	1985	NULL	39	113.91	2	COP	NULL	0
721	1994	NULL	30	321.72	8	DI-C3	NULL	0
722	1980	NULL	44	83.53	8	PVC-HP	NULL	0
723	1980	7	44	360.9	8	PVC-HP	1	1
723	1980	6	44	360.9	8	PVC-HP	0	1
725	1963	NULL	61	52.85	6	CI-C3	NULL	0
726	1963	NULL	61	182.07	8	CI-C3	NULL	0
727	1965	58	59	1608.4	6	CI-C3	37	1
728	1972	42	52	772.89	6	CI-C3	28	1
728	1972	30	52	772.89	6	CI-C3	16	1
729	2004	NULL	20	1374.74	6	CON	NULL	0
730	1984	2	40	71.17	8	DI-C2	0	1
731	1993	NULL	31	147.14	8	DI-C3	NULL	0
733	1994	28	30	1767.56	8	DI-C3	36	1
734	1988	30	36	111.3	8	DI-C2	32	1
734	1988	23	36	111.3	8	DI-C2	25	1
734	1988	19	36	111.3	8	DI-C2	21	1
735	1965	NULL	59	358.17	12	DI-C1	NULL	0
736	1954	NULL	70	52.64	2	GA	NULL	0
737	1992	NULL	32	129.73	10	DI-C3	NULL	0
738	1992	NULL	32	31.46	6	DI-C3	NULL	0
739	1992	NULL	32	131.45	6	DI-C3	NULL	0
740	1970	18	54	1493.06	12	CI-C3	2	1
741	1982	NULL	42	7.74	8	DI-C2	NULL	0
742	1959	NULL	65	17.77	8	CI-C3	NULL	0
743	2008	NULL	16	240.39	8	DI-C3	NULL	0
744	1966	NULL	58	3.23	12	DI-C1	NULL	0
745	1984	NULL	40	13.84	6	DI-C2	NULL	0
746	1984	NULL	40	30.96	6	DI-C2	NULL	0
747	1999	NULL	25	250.03	8	DI-C3	NULL	0
748	1977	25	47	530.9	8	DI-C1	16	1
750	1977	NULL	47	534.42	8	DI-C1	NULL	0
751	2004	NULL	20	1415.34	8	DI-C3	NULL	0
752	1972	NULL	52	850.63	6	CI-C3	NULL	0
753	1961	NULL	63	145.42	6	CI-C3	NULL	0
754	1984	NULL	40	10.55	6	DI-C2	NULL	0
756	1968	NULL	56	74.51	6	CI-C3	NULL	0
757	1968	NULL	56	3.9	6	DI-C1	NULL	0
758	1968	NULL	56	4.04	6	DI-C1	NULL	0
759	1968	NULL	56	7.79	6	DI-C1	NULL	0
760	1968	NULL	56	8.32	6	DI-C1	NULL	0
761	1967	NULL	57	2.81	6	DI-C1	NULL	0
762	1964	NULL	60	14.1	6	CI-C3	NULL	0
763	1969	NULL	55	21.71	6	DI-C1	NULL	0
764	1978	NULL	46	366.85	8	DI-C1	NULL	0
766	1979	30	45	2738.73	8	DI-C1	23	1
766	1979	39	45	2738.73	8	DI-C1	32	1
766	1979	41	45	2738.73	8	DI-C1	34	1
767	1978	NULL	46	10.86	6	CI-C3	NULL	0
768	1983	NULL	41	97.04	6	DI-C2	NULL	0
769	1984	NULL	40	8.08	6	DI-C2	NULL	0
772	1990	NULL	34	188.88	6	DI-C2	NULL	0
773	1990	NULL	34	394.74	8	DI-C2	NULL	0
774	1974	NULL	50	12.23	6	DI-C1	NULL	0
775	1978	NULL	46	120.53	8	DI-C1	NULL	0
776	1968	30	56	85.42	8	CI-C3	12	1
777	1958	NULL	66	94.16	12	CI-C3	NULL	0
778	1986	35	38	465.02	12	DI-C2	35	1
779	1969	52	55	1522.24	10	CI-C3	35	1
779	1969	48	55	1522.24	10	CI-C3	31	1
779	1969	21	55	1522.24	10	CI-C3	4	1
779	1969	49	55	1522.24	10	CI-C3	32	1
779	1969	20	55	1522.24	10	CI-C3	3	1
780	1974	NULL	50	83.49	8	CI-C3	NULL	0
781	1970	51	54	2126.26	12	CI-C3	35	1
781	1970	52	54	2126.26	12	CI-C3	36	1
781	1970	30	54	2126.26	12	CI-C3	14	1
781	1970	22	54	2126.26	12	CI-C3	6	1
781	1970	30	54	2126.26	12	CI-C3	14	1
784	1983	NULL	41	59.78	6	DI-C2	NULL	0
785	1979	NULL	45	53.3	6	DI-C1	NULL	0
786	2002	NULL	22	73.4	8	DI-C3	NULL	0
787	1964	NULL	60	783.03	6	CI-C3	NULL	0
788	1951	NULL	73	270.38	6	CI-C2	NULL	0
789	1951	56	73	96.61	6	CI-C2	21	1
790	1951	NULL	73	679.37	6	CI-C2	NULL	0
791	1984	NULL	40	25.24	8	DI-C2	NULL	0
792	1961	NULL	63	291.07	8	CI-C3	NULL	0
793	1973	NULL	51	323	8	CI-C3	NULL	0
794	1971	NULL	53	513.44	8	CI-C3	NULL	0
795	1979	42	45	326.28	6	CI-C3	35	1
796	1983	NULL	41	67.7	6	DI-C2	NULL	0
798	2005	NULL	19	24.77	8	DI-C3	NULL	0
799	1971	NULL	53	693.46	8	CI-C3	NULL	0
800	1982	NULL	42	1039.47	8	DI-C2	NULL	0
801	1997	NULL	27	501.04	8	DI-C3	NULL	0
802	1965	NULL	59	799.49	8	DI-C1	NULL	0
803	1978	NULL	46	1608.34	8	DI-C1	NULL	0
804	1971	30	53	57.09	6	CI-C3	15	1
804	1971	23	53	57.09	6	CI-C3	8	1
804	1971	38	53	57.09	6	CI-C3	23	1
804	1971	22	53	57.09	6	CI-C3	7	1
804	1971	18	53	57.09	6	CI-C3	3	1
804	1971	21	53	57.09	6	CI-C3	6	1
804	1971	25	53	57.09	6	CI-C3	10	1
804	1971	41	53	57.09	6	CI-C3	26	1
805	2006	NULL	18	21.66	8	DI-C3	NULL	0
806	2006	NULL	18	16.58	8	DI-C3	NULL	0
807	2006	NULL	18	19.62	4	DI-C3	NULL	0
808	2006	NULL	18	121.74	8	DI-C3	NULL	0
809	2006	NULL	18	20.13	4	DI-C3	NULL	0
812	1979	NULL	45	3.67	6	DI-C1	NULL	0
813	1970	NULL	54	3.26	6	DI-C1	NULL	0
814	1970	NULL	54	1.35	6	DI-C1	NULL	0
815	1993	NULL	31	217.98	8	PVC-HP	NULL	0
816	1993	NULL	31	3.3	6	DI-C3	NULL	0
817	1983	NULL	41	1676.2	8	DI-C2	NULL	0
818	1964	NULL	60	70.54	12	CI-C3	NULL	0
820	1964	NULL	60	483.95	12	CI-C3	NULL	0
823	1981	40	43	3381.51	12	DI-C2	35	1
823	1981	40	43	3381.51	12	DI-C2	35	1
824	1910	97	114	1094.8	6	CI-C1	21	1
825	1965	NULL	59	5.29	6	DI-C1	NULL	0
826	1965	NULL	59	2.69	6	DI-C1	NULL	0
827	1965	NULL	59	18.02	8	DI-C1	NULL	0
828	1965	NULL	59	11.97	6	DI-C1	NULL	0
829	1998	NULL	26	62.21	8	DI-C3	NULL	0
830	1960	NULL	64	123.62	6	CI-C3	NULL	0
831	1988	NULL	36	5.3	8	DI-C2	NULL	0
832	1986	NULL	38	72.91	8	DI-C2	NULL	0
833	1986	NULL	38	146.42	6	DI-C2	NULL	0
834	1963	58	61	240.79	2	CI-C3	35	1
835	1993	NULL	31	495.78	8	DI-C3	NULL	0
836	1993	NULL	31	974.59	8	DI-C3	NULL	0
837	1993	NULL	31	372.79	8	DI-C3	NULL	0
838	1993	NULL	31	417.4	8	DI-C3	NULL	0
839	1968	NULL	56	46.77	8	DI-C1	NULL	0
840	1954	NULL	70	3.03	6	CI-C3	NULL	0
841	2005	NULL	19	8.71	6	DI-C3	NULL	0
842	1949	NULL	75	19.53	6	CI-C2	NULL	0
843	1984	24	40	12.44	6	DI-C2	22	1
844	1991	NULL	33	8.9	6	DI-C3	NULL	0
846	1981	27	43	188.73	6	DI-C2	22	1
847	1975	NULL	49	4.5	6	DI-C1	NULL	0
848	1975	NULL	49	3.75	6	DI-C1	NULL	0
849	1969	NULL	55	2.53	6	DI-C1	NULL	0
850	1969	NULL	55	2.94	6	DI-C1	NULL	0
851	1969	NULL	55	2.5	6	DI-C1	NULL	0
852	1969	NULL	55	3.11	6	DI-C1	NULL	0
853	1999	NULL	25	3.67	6	DI-C3	NULL	0
854	1999	NULL	25	3.3	6	DI-C3	NULL	0
855	1961	NULL	63	0.11	6	AC	NULL	0
856	1977	38	47	250.69	8	DI-C1	29	1
856	1977	41	47	250.69	8	DI-C1	32	1
857	1967	NULL	57	960.5	8	CI-C3	NULL	0
858	1967	NULL	57	29.93	6	DI-C1	NULL	0
859	1971	NULL	53	11.22	6	DI-C1	NULL	0
860	1965	NULL	59	1.34	6	DI-C1	NULL	0
861	1981	NULL	43	14.12	6	DI-C2	NULL	0
862	1971	NULL	53	5.87	8	DI-C1	NULL	0
863	1981	NULL	43	12.89	6	DI-C2	NULL	0
864	1980	NULL	44	92.86	8	DI-C2	NULL	0
865	1970	NULL	54	16.83	8	DI-C1	NULL	0
866	1968	NULL	56	6.38	6	DI-C1	NULL	0
867	1982	39	42	59.26	8	DI-C2	35	1
868	1954	NULL	70	50.33	6	CI-C3	NULL	0
869	1981	NULL	43	17.37	6	DI-C2	NULL	0
870	2005	NULL	19	347.61	6	DI-C3	NULL	0
871	2005	6	19	1027.95	8	DI-C3	25	1
873	1971	NULL	53	166.34	2	DI-C1	NULL	0
874	1970	NULL	54	5.8	6	DI-C1	NULL	0
875	1970	NULL	54	53.03	6	DI-C1	NULL	0
876	1994	18	30	399.89	8	DI-C3	26	1
876	1994	10	30	399.89	8	DI-C3	18	1
880	1965	55	59	340.97	8	DI-C1	34	1
