ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	InstallDate	BreakYear	BreakDate	Description	Failure_ID	BreakAge
6375	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6381	4	PVC	2016	PVC	2016	4	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6384	8	DI	2016	DI	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6387	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6390	8	DI	2016	DI	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6396	12	PVC	2016	PVC	2016	12	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6428	2	BRASS	2017	BRASS	2017	2	0	2017-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6447	4	PVC	2021	PVC	2021	4	1	2021-10-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6458	6	PVC	2021	PVC	2021	6	1	2021-10-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6464	6	PVC	2017	PVC	2017	6	1	2017-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6475	8	PVC	2011	PVC	2011	8	1	2011-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6480	8	PVC	2011	PVC	2011	8	1	2011-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6488	6	CI	1970	CI	1970	6	1	1970-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6490	16	DI	1970	DI	1970	16	1	1970-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
11914	4	DI	1965	DI	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL
11919	12	DI	1974	DI	1974	12	1	1974-01-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
11924	6	DI	1974	DI	1974	6	0	1974-01-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
11927	6	DI	1974	DI	1974	6	0	1974-01-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
11936	2.25	CI	1960	CI	1960	2.25	1	1960-02-08 00:00:00.0000000	2016	2016-01-25 08:22:00.000	Water Main Repair	1594	56
11939	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
11945	8	PVC	1997	PVC	1997	8	1	1997-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6163	8	PVC	2021	PVC	2021	8	1	2021-08-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6167	24	DI	2014	DI	2014	24	1	2014-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6168	24	DI	2014	DI	2014	24	1	2014-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6171	24	DI	2014	DI	2014	24	1	2014-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6184	8	PVC	2021	PVC	2021	8	1	2021-09-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6199	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6203	12	PVC	2017	PVC	2017	12	1	2017-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6207	6	PVC	2019	PVC	2019	6	0	2019-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6208	4	PVC	2019	PVC	2019	4	0	2019-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6211	8	PVC	2019	PVC	2019	8	0	2019-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6216	6	PVC	2019	PVC	2019	6	0	2019-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6223	6	PVC	2021	PVC	2021	6	0	2021-11-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6227	4	PVC	2021	PVC	2021	4	0	2021-11-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6239	6	PVC	2016	PVC	2016	6	1	2016-03-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6244	8	DI	2014	DI	2014	8	1	2014-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6245	2	GAL	2007	GAL	2007	2	0	2007-07-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6267	8	PVC	2017	PVC	2017	8	1	2017-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6270	8	PVC	2014	PVC	2014	8	1	2014-05-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6285	16	PVC	2015	PVC	2015	16	1	2015-04-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6296	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6299	6	DI	2016	DI	2016	6	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6302	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6307	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6310	6	DI	2016	DI	2016	6	0	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6324	4	DI	2016	DI	2016	4	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6331	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6334	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6352	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6353	6	DI	2016	DI	2016	6	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6364	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6395	4	PVC	2016	PVC	2016	4	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6408	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6416	6	PVC	2016	PVC	2016	6	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6420	12	DI	2017	DI	2017	12	1	2017-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6429	2	BRASS	2017	BRASS	2017	2	0	2017-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6434	8	PVC	2017	PVC	2017	8	1	2017-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6437	6	PVC	1994	PVC	1994	6	1	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6439	8	PVC	1994	PVC	1994	8	1	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6448	8	PVC	2021	PVC	2021	8	1	2021-10-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6451	6	PVC	2021	PVC	2021	6	1	2021-10-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6454	8	PVC	2021	PVC	2021	8	1	2021-10-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6471	6	DI	2011	DI	2011	6	0	2011-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6478	2	GAL	2011	GAL	2011	2	0	2011-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6489	16	DI	1970	DI	1970	16	1	1970-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6495	6	CI	1962	CI	1962	6	1	1962-10-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6504	6	CI	1944	CI	1944	6	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6510	6	DI	1970	DI	1970	6	0	1970-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6526	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
6537	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
6546	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
6577	6	CI	1944	CI	1944	6	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6588	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
6600	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6613	2	ST	1955	ST	1955	2	0	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6618	6	CI	1955	CI	1955	6	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10579	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
10590	8	PVC	1997	PVC	1997	8	1	1997-05-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10605	4	PVC	2001	PVC	2001	4	1	2001-10-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10612	6	DI	2001	DI	2001	6	0	2001-10-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10621	6	DI	2002	DI	2002	6	0	2002-01-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
298	6	PVC	1996	PVC	1996	6	0	1996-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
300	6	PVC	1996	PVC	1996	6	0	1996-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
316	6	PVC	1985	PVC	1985	6	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
317	6	PVC	1985	PVC	1985	6	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
319	6	PVC	1992	PVC	1992	6	1	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
338	6	CI	1923	DI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
355	12	PVC	1994	PVC	1994	12	1	1994-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
372	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
373	6	DI	1975	PVC	1975	6	1	1975-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
377	6	PVC	1996	PVC	1996	6	1	1996-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
382	6	DI	1975	PVC	1975	6	1	1975-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
402	20	DI	1982	DI	1982	20	1	1982-01-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
405	6	AC	1956	AC	1956	6	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
407	2	DI	1975	PVC	1975	2	0	1975-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
413	8	PVC	1992	PVC	1992	8	1	1992-10-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
426	8	PVC	1990	PVC	1990	8	1	1990-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
430	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
443	8	AC	1956	AC	1956	8	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
461	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
464	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	2016	2016-02-10 03:13:00.000	Water Main Repair	1627	61
464	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	2017	2017-11-29 02:41:00.000	Water Main Leak	2167	62
464	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	2012	2012-12-31 02:38:00.000	Water Main Repair	269	57
470	8	PVC	1995	PVC	1995	8	1	1995-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
471	8	PVC	1995	PVC	1995	8	1	1995-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
489	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
491	8	PVC	1995	PVC	1995	8	1	1995-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
520	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
521	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
526	12	PVC	1994	PVC	1994	12	1	1994-01-01 00:00:00.0000000	2015	2015-03-03 02:54:00.000	Water Main Repair	1300	21
535	6	PVC	1985	PVC	1985	6	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
544	8	CI	1955	CI	1955	8	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4407	16	CI	1923	CI	1923	16	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4420	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4424	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4429	6	DI	2022	CI	2023	6	0	2023-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4438	6	DI	2021	DI	2021	6	0	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4440	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4454	6	CI	1956	CI	1956	6	0	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4478	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4481	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4504	20	DI	1978	DI	1978	20	1	1978-04-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4505	8	DI	1975	PVC	1975	8	1	1975-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1614	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1615	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1624	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
1625	8	CI	1923	CI	1923	8	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1628	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
1629	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
1630	8	CI	1923	CI	1923	8	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1638	12	CI	1923	CI	1923	12	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1640	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1648	8	CI	1923	CI	1923	8	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1656	4	CI	1923	CI	1923	4	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1660	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1662	20	CI	1923	CI	1923	20	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1674	8	CI	1923	CI	1923	8	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1675	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1697	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2017	2017-10-05 03:33:00.000	Water Main Cut and Plug	2090	94
1708	8	CI	1923	CI	1923	8	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1711	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1714	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1720	8	DI	1979	CI	1979	8	1	1979-11-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1721	8	DI	1979	CI	1979	8	1	1979-11-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1725	2	ST	1945	ST	1945	2	0	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1734	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1740	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6491	12	DI	1970	DI	1970	12	1	1970-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6499	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	2017	2017-10-13 08:35:00.000	Water Main Repair	2101	61
6499	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	2018	2018-01-05 08:28:00.000	Water Main Repair	2306	62
6500	16	DI	1970	DI	1970	16	1	1970-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6506	6	CI	1944	CI	1944	6	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6518	6	DI	1977	DI	1977	6	0	1977-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6541	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
6557	6	CI	1967	CI	1967	6	0	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6565	6	CI	1967	CI	1967	6	0	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6573	6	CI	1967	CI	1967	6	0	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6603	6	CI	1944	CI	1944	6	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6604	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
6615	2	CI	1956	CI	1956	2	0	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10583	8	PVC	1997	PVC	1997	8	1	1997-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10630	4	PVC	2002	PVC	2002	4	1	2002-01-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10633	8	PVC	2002	PVC	2002	8	1	2002-01-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10642	6	DI	2001	DI	2001	6	0	2001-10-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10647	8	PVC	1999	PVC	1999	8	1	1999-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10650	8	PVC	1999	PVC	1999	8	1	1999-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10653	8	PVC	1999	PVC	1999	8	1	1999-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10657	8	PVC	1999	PVC	1999	8	1	1999-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10675	8	PVC	1999	PVC	1999	8	1	1999-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10678	8	PVC	1999	PVC	1999	8	1	1999-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10691	6	DI	1997	DI	1997	6	0	1997-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10694	8	PVC	1997	PVC	1997	8	1	1997-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10698	8	PVC	1997	PVC	1997	8	1	1997-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10705	8	PVC	1997	PVC	1997	8	1	1997-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10725	16	DI	1973	DI	1973	16	1	1973-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10732	12	DI	1978	DI	1978	12	1	1978-04-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
10734	8	DI	1965	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL	NULL
10740	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
10750	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
10753	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4558	8	PVC	1980	PVC	NULL	8	1	NULL	NULL	NULL	NULL	NULL	NULL
4563	8	PVC	1980	PVC	NULL	8	1	NULL	NULL	NULL	NULL	NULL	NULL
4568	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4569	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4570	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4574	6	CI	1930	CI	1930	6	0	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4589	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4591	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4592	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4593	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4607	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2019	2019-12-04 06:12:00.000	Water Main Leak	3045	96
4613	48	CON	1972	CON	1972	48	1	1972-05-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4617	6	CI	1930	CI	1930	6	1	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4620	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4627	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4628	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4630	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2013	2013-12-16 09:53:00.000	Water Main Repair	628	90
4642	6	CI	1935	CI	1935	6	1	1935-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4644	6	CI	1944	CI	1944	6	0	1944-06-01 00:00:00.0000000	2015	2015-07-01 12:28:00.000	Water Main Repair	1393	71
4648	8	DI	2000	DI	2000	8	1	2000-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4676	6	CI	1930	CI	1930	6	0	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4678	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4682	2	ST	1945	ST	1945	2	0	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4684	6	CI	1930	CI	1930	6	0	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4686	8	CI	1930	CI	1930	8	1	1930-06-01 00:00:00.0000000	2021	2021-02-03 04:36:00.000	Water Main Leak	3349	91
4688	6	CI	1930	CI	1930	6	1	1930-06-01 00:00:00.0000000	2018	2018-01-26 06:03:00.000	Water Main Repair	2437	88
4691	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4699	6	DI	1980	DI	1980	6	1	1980-07-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4701	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4704	6	CI	1930	DI	1930	6	1	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4712	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4719	12	DI	1974	DI	1974	12	1	1974-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4724	6	DI	1974	DI	1974	6	0	1974-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9249	8	CI	1915	CI	1915	8	1	1915-06-01 00:00:00.0000000	2019	2019-03-29 10:15:00.000	Water Main Leak	2820	104
9250	12	CI	1955	CI	1955	12	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9273	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9278	8	CI	1935	CI	1935	8	1	1935-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9281	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
9286	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
9290	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
9293	6	PE	1995	PE	1995	6	1	1995-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9296	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9305	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9311	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9313	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9321	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9323	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9328	6	DI	1971	CI	1971	6	0	1971-05-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9345	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
9352	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9368	8	CI	1923	CI	1923	8	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9379	4	CI	1915	CI	1915	4	1	1915-06-01 00:00:00.0000000	2017	2017-06-17 02:19:00.000	Water Main Leak	2007	102
9385	4	CI	1923	CI	1923	4	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9386	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9387	4	CI	1915	CI	1915	4	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9392	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
9394	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
9402	10	CI	1923	CI	1923	10	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9412	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9415	12	CI	1923	CI	1923	12	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
9421	12	CI	1915	CI	1915	12	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
